Run,BSH enzyme,Inhibitor,Replicate,Sample ID,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA
Run 1,JL885,R,CV (%),JL885-R-3,20.7855839078539,6.09413181758357,31.3136564872699,21.0953231778785,51.0038497834578,36.2070178132341,45.8740354906909,16.4081994192792,22.8379659613612,112.610899787945
Run 1,JL885,CAPE,Average,JL885-CAPE-1,0.0882566666666667,0.0302,0.0427133333333333,0.0686766666666667,0.0120033333333333,0.00953666666666667,0.0143333333333333,0.00318333333333333,0.210316666666667,0.00071
Run 1,JL885,CAPE,SD,JL885-CAPE-2,0.0349660654539989,0.0252111542774225,0.00229325823520452,0.0242867336900896,0.00400255335171604,0.00449366591251879,0.00448018228795808,0.00269251431441568,0.0044562802126138,0.00063663176169588
Run 1,JL885,CAPE,CV (%),JL885-CAPE-3,39.6186110065327,83.4806433027235,5.36895169784108,35.3638795662131,33.3453486674484,47.1198802431191,31.2570857299402,84.5816014999691,2.11884311559416,89.6664453092789
Run 1,JL885,CAC,Average,JL885-CAC-1,0.0578633333333333,0.00944333333333333,0.0269933333333333,0.0390033333333333,0.00236,0.00418,0.0308433333333333,0.00153333333333333,0.428383333333333,0.00191
Run 1,JL885,CAC,SD,JL885-CAC-2,0.00864690888892287,0.0018258240148857,0.00691761760531278,0.0103593066048521,0.00127859297667397,0.0016876907299621,0.0139589409817985,0.000843879928267839,0.237719489595055,0.00164775604990545
Run 1,JL885,CAC,CV (%),JL885-CAC-3,14.9436757110252,19.3345289257222,25.6271336329197,26.5600545376945,54.1776685031343,40.3753763148828,45.2575628935432,55.0356474957288,55.4922358312388,86.2699502568298
Run 1,JL885,I,Average,JL885-I-1,0.0827266666666667,0.0165566666666667,0.04708,0.0824766666666667,0.00351666666666667,0.01232,0.00834333333333333,0.00256666666666667,0.263466666666667,0.00349666666666667
Run 1,JL885,I,SD,JL885-I-2,0.00923199508954231,0.00164806957781925,0.0120388039273011,0.0266764921482067,0.00231530415568524,0.00318698917475413,0.00104892007957391,0.00123309907685203,0.250484610372241,0.00183532921660756
Run 1,JL885,I,CV (%),JL885-I-3,11.1596362594193,9.95411462343012,25.570951417377,32.3442898777917,65.8380328630873,25.8684186262511,12.5719546093557,48.0428211760531,95.0726000906784,52.4879661565555
Run 1,JL885,II,Average,JL885-II-1,0.07263,0.0261433333333333,0.0493066666666667,0.0627466666666667,0.00721,0.00620666666666667,0.0104033333333333,0.00199666666666667,0.406243333333333,0.00350666666666667
Run 1,JL885,II,SD,JL885-II-2,0.0104801574415655,0.00610970812177909,0.00787566716750609,0.0264054205293787,0.0043780817717352,0.00756957286333472,0.00197773439403104,0.00146291945551809,0.219368924949122,0.00181621401088455
Run 1,JL885,II,CV (%),JL885-II-3,14.4295159597487,23.3700425415495,15.9728241634115,42.0825869040247,60.7223546703911,121.958746455447,19.0105837298723,73.2680862529927,53.999390746709,51.7931752153388
